PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,YEAR,MONTH
2146.00,MX,Breeze Aviation Group DBA  Breeze,14635,RSW,12391,ISP,2026,2
2146.00,WN,Southwest Airlines Co.,14100,PHL,11259,DAL,2026,2
2146.00,WN,Southwest Airlines Co.,14893,SMF,13198,MCI,2026,2
2146.00,YX,Republic Airline,13930,ORD,14321,PWM,2026,2
2147.00,F9,Frontier Airlines Inc.,13495,MSY,10397,ATL,2026,1
2148.00,AV,Aerovias Nacl De Colombia,10711,BOG,10721,BOS,2026,1
2148.00,CI,China Airlines Ltd.,14107,PHX,15306,TPE,2026,1
2148.00,G7,GoJet Airlines LLC d/b/a United Express,14574,ROA,13930,ORD,2026,2
2148.00,WN,Southwest Airlines Co.,14771,SFO,13232,MDW,2026,2
2149.00,NK,Spirit Air Lines,11697,FLL,12693,KIN,2026,2
2149.00,PT,Piedmont Airlines,14685,SAV,11057,CLT,2026,2
2149.00,WN,Southwest Airlines Co.,12892,LAX,15376,TUS,2026,1
2150.00,B6,JetBlue Airways,12478,JFK,10312,ANU,2026,2
2150.00,MX,Breeze Aviation Group DBA  Breeze,13204,MCO,10434,AVP,2026,1
2150.00,UA,United Air Lines Inc.,12982,LIH,12892,LAX,2026,1
2150.00,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13930,ORD,13514,MTY,2026,2
2151.00,OH,PSA Airlines Inc.,15919,XNA,11057,CLT,2026,2
2152.00,OH,PSA Airlines Inc.,11433,DTW,11278,DCA,2026,2
2153.00,9E,Endeavor Air Inc.,11057,CLT,12953,LGA,2026,1
2153.00,AC,Air Canada,16271,YYZ,14635,RSW,2026,1
2153.00,OH,PSA Airlines Inc.,14730,SDF,11298,DFW,2026,1
2153.00,OO,SkyWest Airlines Inc.,11292,DEN,11865,GCC,2026,2
2153.00,WN,Southwest Airlines Co.,10800,BUR,14570,RNO,2026,2
2153.00,YV,Mesa Airlines Inc.,11423,DSM,12266,IAH,2026,1
2154.00,AV,Aerovias Nacl De Colombia,11298,DFW,10711,BOG,2026,1
2154.00,BA,British Airways Plc,12972,LHR,14122,PIT,2026,2
2154.00,F9,Frontier Airlines Inc.,14677,SAL,10397,ATL,2026,1
2154.00,G4,Allegiant Air,10466,AZA,14512,RFD,2026,1
2154.00,QF,Qantas Airways Ltd.,15092,SYD,12478,JFK,2026,2
2154.00,WN,Southwest Airlines Co.,11193,CVG,13204,MCO,2026,2
2154.00,WN,Southwest Airlines Co.,14771,SFO,10693,BNA,2026,2
2154.00,XP,TEM Enterprises dba  Avelo Airlines,12244,HVN,14843,SJU,2026,1
2155.00,G7,GoJet Airlines LLC d/b/a United Express,11775,FSD,13930,ORD,2026,2
2155.00,MQ,Envoy Air,11298,DFW,10781,BTR,2026,2
2155.00,OO,SkyWest Airlines Inc.,11076,CMX,13930,ORD,2026,2
2155.00,SY,Sun Country Airlines d/b/a MN Airlines,13342,MKE,14293,PUJ,2026,1
2156.00,MQ,Envoy Air,14193,PNS,13930,ORD,2026,2
2156.00,OO,SkyWest Airlines Inc.,11433,DTW,15096,SYR,2026,2
2157.00,AS,Alaska Airlines Inc.,12892,LAX,14004,PAE,2026,1
2157.00,G4,Allegiant Air,13230,MDT,14082,PGD,2026,1
2157.00,G4,Allegiant Air,14112,PIE,14108,PIA,2026,1
2158.00,DL,Delta Air Lines Inc.,13487,MSP,13198,MCI,2026,2
2158.00,F9,Frontier Airlines Inc.,15016,STL,14293,PUJ,2026,1
2158.00,LH,Lufthansa German Airlines,11760,FRA,14747,SEA,2026,2
2158.00,MX,Breeze Aviation Group DBA  Breeze,14314,PVU,14107,PHX,2026,2
2158.00,OH,PSA Airlines Inc.,11278,DCA,11433,DTW,2026,2
2158.00,OO,SkyWest Airlines Inc.,10141,ABR,13487,MSP,2026,1
2158.00,OO,SkyWest Airlines Inc.,11003,CID,14107,PHX,2026,1
2158.00,OO,SkyWest Airlines Inc.,13930,ORD,14524,RIC,2026,1
2158.00,WN,Southwest Airlines Co.,14492,RDU,10397,ATL,2026,1
2159.00,9E,Endeavor Air Inc.,13487,MSP,14730,SDF,2026,1
2159.00,F9,Frontier Airlines Inc.,14869,SLC,14908,SNA,2026,2
2159.00,OO,SkyWest Airlines Inc.,16232,YWG,13930,ORD,2026,1
2159.00,WN,Southwest Airlines Co.,10423,AUS,11066,CMH,2026,1
2160.00,AS,Alaska Airlines Inc.,14893,SMF,12982,LIH,2026,2
2160.00,C5,CommuteAir LLC dba CommuteAir,11996,GSP,12264,IAD,2026,1
2160.00,NK,Spirit Air Lines,13198,MCI,11697,FLL,2026,2
2160.00,OH,PSA Airlines Inc.,13244,MEM,11057,CLT,2026,1
2161.00,OO,SkyWest Airlines Inc.,10408,ATW,11292,DEN,2026,1
2161.00,YV,Mesa Airlines Inc.,12266,IAH,11109,COS,2026,2
2162.00,9E,Endeavor Air Inc.,12953,LGA,15096,SYR,2026,2
2162.00,9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,13347,MKK,2026,2
2162.00,QX,Horizon Air,14679,SAN,14570,RNO,2026,2
2162.00,XP,TEM Enterprises dba  Avelo Airlines,13204,MCO,12320,ILG,2026,2
2162.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,10210,AGU,2026,2
2163.00,AA,American Airlines Inc.,13303,MIA,16217,YUL,2026,1
2163.00,F9,Frontier Airlines Inc.,10792,BUF,15304,TPA,2026,2
2163.00,MQ,Envoy Air,12323,ILM,13930,ORD,2026,2
2163.00,OO,SkyWest Airlines Inc.,12012,GUC,11298,DFW,2026,1
2163.00,WN,Southwest Airlines Co.,12892,LAX,15304,TPA,2026,2
2163.00,YV,Mesa Airlines Inc.,12266,IAH,11423,DSM,2026,1
2163.00,YX,Republic Airline,14122,PIT,14492,RDU,2026,2
2164.00,9E,Endeavor Air Inc.,11278,DCA,12478,JFK,2026,2
2164.00,MQ,Envoy Air,13930,ORD,11481,ECP,2026,2
2164.00,OO,SkyWest Airlines Inc.,14107,PHX,11638,FAT,2026,2
2164.00,OO,SkyWest Airlines Inc.,14679,SAN,14698,SBP,2026,2
2164.00,SK,Scandinavian Airlines Sys.,10357,ARN,13303,MIA,2026,1
2164.00,UA,United Air Lines Inc.,11124,CPT,12264,IAD,2026,2
2164.00,WN,Southwest Airlines Co.,12448,JAN,10693,BNA,2026,1
2165.00,F9,Frontier Airlines Inc.,13303,MIA,14492,RDU,2026,1
2165.00,OH,PSA Airlines Inc.,10208,AGS,11298,DFW,2026,2
2166.00,C5,CommuteAir LLC dba CommuteAir,10279,AMA,12266,IAH,2026,2
2166.00,DL,Delta Air Lines Inc.,12892,LAX,13243,MEL,2026,2
2166.00,F9,Frontier Airlines Inc.,10721,BOS,13204,MCO,2026,1
2166.00,F9,Frontier Airlines Inc.,12889,LAS,14057,PDX,2026,2
2166.00,OH,PSA Airlines Inc.,15096,SYR,11278,DCA,2026,1
2166.00,UA,United Air Lines Inc.,12892,LAX,13614,BKK,2026,2
2166.00,WS,Westjet,16257,YYC,14908,SNA,2026,1
2167.00,AS,Alaska Airlines Inc.,14057,PDX,13198,MCI,2026,1
2167.00,C5,CommuteAir LLC dba CommuteAir,14574,ROA,12264,IAD,2026,2
2167.00,LH,Lufthansa German Airlines,11298,DFW,11760,FRA,2026,2
2167.00,YX,Republic Airline,11618,EWR,14986,SRQ,2026,2
2168.00,5D,Aerolitoral,10397,ATL,16477,QRO,2026,2
2168.00,9E,Endeavor Air Inc.,12953,LGA,10257,ALB,2026,2
2168.00,AV,Aerovias Nacl De Colombia,10711,BOG,11298,DFW,2026,1
2168.00,C5,CommuteAir LLC dba CommuteAir,12266,IAH,13256,MFE,2026,1
2169.00,AA,American Airlines Inc.,11057,CLT,10397,ATL,2026,1
2169.00,DL,Delta Air Lines Inc.,12478,JFK,12266,IAH,2026,2
2169.00,DL,Delta Air Lines Inc.,12892,LAX,14309,PVG,2026,1
2170.00,F9,Frontier Airlines Inc.,11298,DFW,14869,SLC,2026,1
2171.00,OO,SkyWest Airlines Inc.,11298,DFW,14588,ROW,2026,1
2171.00,WN,Southwest Airlines Co.,11292,DEN,10792,BUF,2026,2
2172.00,OO,SkyWest Airlines Inc.,11292,DEN,11233,CYS,2026,2
2172.00,WS,Westjet,12889,LAS,16271,YYZ,2026,2
2172.00,YV,Mesa Airlines Inc.,12451,JAX,12266,IAH,2026,1
2173.00,AA,American Airlines Inc.,10423,AUS,11032,CUN,2026,1
2173.00,AA,American Airlines Inc.,11057,CLT,10431,AVL,2026,1
2173.00,MX,Breeze Aviation Group DBA  Breeze,13204,MCO,10994,CHS,2026,1
2173.00,OH,PSA Airlines Inc.,11995,GSO,11057,CLT,2026,2
2173.00,QX,Horizon Air,14893,SMF,14057,PDX,2026,1
2174.00,AA,American Airlines Inc.,13303,MIA,15052,SVD,2026,2
2174.00,MQ,Envoy Air,14633,RST,13930,ORD,2026,1
2174.00,QX,Horizon Air,16257,YYC,14747,SEA,2026,1
2174.00,WN,Southwest Airlines Co.,12889,LAS,10279,AMA,2026,1
2175.00,AA,American Airlines Inc.,14747,SEA,14107,PHX,2026,1
2175.00,CM,Compania Panamena (Copa),14492,RDU,14286,PTY,2026,2
2175.00,WN,Southwest Airlines Co.,13487,MSP,10423,AUS,2026,2
2175.00,YX,Republic Airline,12953,LGA,13244,MEM,2026,2
2176.00,B6,JetBlue Airways,12478,JFK,11433,DTW,2026,1
2176.00,F9,Frontier Airlines Inc.,14193,PNS,11292,DEN,2026,1
2176.00,UA,United Air Lines Inc.,14771,SFO,10981,CHC,2026,2
2177.00,B6,JetBlue Airways,12478,JFK,14685,SAV,2026,2
2177.00,MQ,Envoy Air,10994,CHS,13930,ORD,2026,1
2177.00,PT,Piedmont Airlines,11057,CLT,11612,EVV,2026,1
2178.00,AA,American Airlines Inc.,13303,MIA,16217,YUL,2026,2
2178.00,DL,Delta Air Lines Inc.,10721,BOS,14683,SAT,2026,1
2178.00,KL,Klm Royal Dutch Airlines,10292,AMS,10721,BOS,2026,2
2178.00,QX,Horizon Air,14057,PDX,10299,ANC,2026,2
2178.00,XP,TEM Enterprises dba  Avelo Airlines,14635,RSW,12320,ILG,2026,1
2179.00,AA,American Airlines Inc.,13303,MIA,11075,CMW,2026,2
2179.00,B6,JetBlue Airways,14635,RSW,14307,PVD,2026,2
2179.00,C5,CommuteAir LLC dba CommuteAir,12264,IAD,10990,CHO,2026,1
2179.00,C5,CommuteAir LLC dba CommuteAir,12266,IAH,10279,AMA,2026,2
2179.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),14831,SJC,13370,MLM,2026,2
2179.00,YX,Republic Airline,11618,EWR,16085,YHZ,2026,1
2180.00,AA,American Airlines Inc.,14100,PHL,14869,SLC,2026,2
2180.00,DL,Delta Air Lines Inc.,12277,ICN,14869,SLC,2026,2
2180.00,N3,Vuela EL Salvador S.A. de C.V.,13796,OAK,14677,SAL,2026,2
2180.00,PT,Piedmont Airlines,14100,PHL,10868,CAE,2026,2
2180.00,UA,United Air Lines Inc.,11868,GCM,13930,ORD,2026,2
2180.00,YX,Republic Airline,12953,LGA,15370,TUL,2026,1
2181.00,C5,CommuteAir LLC dba CommuteAir,13256,MFE,12266,IAH,2026,2
2181.00,F9,Frontier Airlines Inc.,13204,MCO,13487,MSP,2026,2
2181.00,OO,SkyWest Airlines Inc.,13930,ORD,11146,CRW,2026,2
2181.00,UA,United Air Lines Inc.,13930,ORD,12278,ICT,2026,2
2182.00,9E,Endeavor Air Inc.,11433,DTW,10599,BHM,2026,2
2182.00,DL,Delta Air Lines Inc.,10721,BOS,12478,JFK,2026,2
2182.00,DL,Delta Air Lines Inc.,13487,MSP,12206,HRL,2026,2
2182.00,F9,Frontier Airlines Inc.,12264,IAD,13303,MIA,2026,1
2182.00,OO,SkyWest Airlines Inc.,10631,BJI,13487,MSP,2026,2
2182.00,PD,Porter Airlines Limited (PACL),16229,YVR,14107,PHX,2026,2
2182.00,WN,Southwest Airlines Co.,11259,DAL,14100,PHL,2026,2
2183.00,TA,Taca International Airlines,14677,SAL,13930,ORD,2026,1
2183.00,WN,Southwest Airlines Co.,10792,BUF,11292,DEN,2026,1
2184.00,AA,American Airlines Inc.,14722,SCU,13303,MIA,2026,1
2184.00,B6,JetBlue Airways,11433,DTW,12478,JFK,2026,2
2184.00,DL,Delta Air Lines Inc.,10397,ATL,14207,POP,2026,1
2184.00,DL,Delta Air Lines Inc.,12478,JFK,16782,DSS,2026,1
2184.00,ET,Ethiopian Airlines,12478,JFK,10162,ADD,2026,2
2184.00,XP,TEM Enterprises dba  Avelo Airlines,12244,HVN,14492,RDU,2026,2
2184.00,YX,Republic Airline,13495,MSY,13930,ORD,2026,1
2185.00,5D,Aerolitoral,13252,MEX,11298,DFW,2026,1
2185.00,AA,American Airlines Inc.,13198,MCI,13930,ORD,2026,1
2185.00,AA,American Airlines Inc.,13930,ORD,12010,GUA,2026,1
2185.00,AC,Air Canada,10721,BOS,16271,YYZ,2026,2
2185.00,OO,SkyWest Airlines Inc.,11540,ELP,12892,LAX,2026,2
2185.00,PD,Porter Airlines Limited (PACL),16271,YYZ,14027,PBI,2026,2
2185.00,WN,Southwest Airlines Co.,14893,SMF,14832,SJD,2026,2
2185.00,XP,TEM Enterprises dba  Avelo Airlines,14986,SRQ,12244,HVN,2026,2
2186.00,AS,Alaska Airlines Inc.,10299,ANC,12758,KOA,2026,1
2186.00,G4,Allegiant Air,10874,CAK,14082,PGD,2026,2
2186.00,YV,Mesa Airlines Inc.,12266,IAH,11140,CRP,2026,2
2187.00,PD,Porter Airlines Limited (PACL),16271,YYZ,14771,SFO,2026,2
2188.00,9E,Endeavor Air Inc.,12953,LGA,14122,PIT,2026,1
2188.00,OH,PSA Airlines Inc.,14122,PIT,11057,CLT,2026,1
2188.00,OO,SkyWest Airlines Inc.,11097,COD,11292,DEN,2026,2
2189.00,OH,PSA Airlines Inc.,11973,GPT,11057,CLT,2026,1
2189.00,QX,Horizon Air,16042,YEG,14747,SEA,2026,1
2190.00,07Q,Flair Airlines Ltd.,14771,SFO,16229,YVR,2026,1
2190.00,AM,Aeromexico,14771,SFO,11874,GDL,2026,2
2190.00,G4,Allegiant Air,10466,AZA,14512,RFD,2026,2
2190.00,OO,SkyWest Airlines Inc.,11638,FAT,14107,PHX,2026,2
2190.00,OO,SkyWest Airlines Inc.,15016,STL,14771,SFO,2026,1
2190.00,TP,TAP-TAP Air Portugal,12991,LIS,12892,LAX,2026,2
2190.00,YX,Republic Airline,13930,ORD,11986,GRR,2026,1
2191.00,AV,Aerovias Nacl De Colombia,12478,JFK,14065,PEI,2026,1
2191.00,G4,Allegiant Air,14082,PGD,12917,LCK,2026,2
2191.00,G4,Allegiant Air,14112,PIE,10257,ALB,2026,2
2191.00,OO,SkyWest Airlines Inc.,14683,SAT,11298,DFW,2026,1
2191.00,WN,Southwest Airlines Co.,15304,TPA,12073,HAV,2026,2
2192.00,DL,Delta Air Lines Inc.,10721,BOS,12451,JAX,2026,2
2192.00,DL,Delta Air Lines Inc.,14122,PIT,11433,DTW,2026,1
2192.00,OO,SkyWest Airlines Inc.,14869,SLC,10713,BOI,2026,2
2192.00,WN,Southwest Airlines Co.,10693,BNA,14307,PVD,2026,2
2192.00,WN,Southwest Airlines Co.,14679,SAN,11540,ELP,2026,2
2193.00,DL,Delta Air Lines Inc.,11950,GND,10397,ATL,2026,1
2193.00,F9,Frontier Airlines Inc.,15016,STL,12889,LAS,2026,2
2193.00,UA,United Air Lines Inc.,12892,LAX,14066,PEK,2026,1
2194.00,F9,Frontier Airlines Inc.,11292,DEN,12953,LGA,2026,1
2194.00,WN,Southwest Airlines Co.,10693,BNA,13891,ONT,2026,2
2194.00,WN,Southwest Airlines Co.,14986,SRQ,14122,PIT,2026,2
2195.00,F9,Frontier Airlines Inc.,13204,MCO,10721,BOS,2026,1
2195.00,G4,Allegiant Air,14112,PIE,12339,IND,2026,2
2195.00,OO,SkyWest Airlines Inc.,11292,DEN,11097,COD,2026,2
2195.00,OO,SkyWest Airlines Inc.,14262,PSP,11292,DEN,2026,1
2195.00,WN,Southwest Airlines Co.,13796,OAK,10140,ABQ,2026,1
2196.00,WN,Southwest Airlines Co.,14683,SAT,13198,MCI,2026,2
2196.00,WN,Southwest Airlines Co.,14831,SJC,10693,BNA,2026,2
2197.00,AS,Alaska Airlines Inc.,14893,SMF,12982,LIH,2026,1
2197.00,G7,GoJet Airlines LLC d/b/a United Express,13930,ORD,11775,FSD,2026,2
2197.00,MQ,Envoy Air,11982,GRK,11298,DFW,2026,1
2198.00,OH,PSA Airlines Inc.,11298,DFW,14730,SDF,2026,1
2199.00,9E,Endeavor Air Inc.,12953,LGA,10990,CHO,2026,1
2199.00,CM,Compania Panamena (Copa),10423,AUS,14286,PTY,2026,2
2199.00,MQ,Envoy Air,11298,DFW,10620,BIL,2026,1
2200.00,9E,Endeavor Air Inc.,15249,TLH,10397,ATL,2026,1
2200.00,DL,Delta Air Lines Inc.,10721,BOS,12451,JAX,2026,1
2200.00,MQ,Envoy Air,14107,PHX,15376,TUS,2026,1
2200.00,SY,Sun Country Airlines d/b/a MN Airlines,13487,MSP,12206,HRL,2026,1
2200.00,WN,Southwest Airlines Co.,11278,DCA,13342,MKE,2026,2
2201.00,NK,Spirit Air Lines,14492,RDU,11697,FLL,2026,2
2202.00,DL,Delta Air Lines Inc.,12478,JFK,10721,BOS,2026,2
2202.00,G4,Allegiant Air,14112,PIE,11823,FWA,2026,2
2202.00,G7,GoJet Airlines LLC d/b/a United Express,15016,STL,12264,IAD,2026,2
2202.00,WN,Southwest Airlines Co.,11638,FAT,11292,DEN,2026,2
2203.00,AA,American Airlines Inc.,14100,PHL,15084,SXM,2026,1
2203.00,F9,Frontier Airlines Inc.,11298,DFW,13303,MIA,2026,2
2203.00,OO,SkyWest Airlines Inc.,11057,CLT,14814,SHV,2026,2
2203.00,UA,United Air Lines Inc.,14771,SFO,14228,PPT,2026,2
2205.00,G4,Allegiant Air,11986,GRR,11697,FLL,2026,1
2205.00,G4,Allegiant Air,12339,IND,14112,PIE,2026,2
2205.00,G4,Allegiant Air,14112,PIE,11423,DSM,2026,1
2205.00,LH,Lufthansa German Airlines,11760,FRA,11298,DFW,2026,2
2205.00,MX,Breeze Aviation Group DBA  Breeze,13204,MCO,10994,CHS,2026,2
2205.00,OH,PSA Airlines Inc.,11057,CLT,15624,VPS,2026,2
2205.00,WN,Southwest Airlines Co.,14679,SAN,12339,IND,2026,2
2206.00,AA,American Airlines Inc.,14832,SJD,12892,LAX,2026,2
2206.00,MQ,Envoy Air,13930,ORD,12884,LAN,2026,2
2206.00,QX,Horizon Air,14570,RNO,14679,SAN,2026,2
2206.00,SK,Scandinavian Airlines Sys.,11618,EWR,13952,OSL,2026,2
2207.00,AA,American Airlines Inc.,11278,DCA,10785,BTV,2026,2
2207.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11638,FAT,13370,MLM,2026,2
2208.00,BW,Caribbean Airlines Limited,11697,FLL,14210,POS,2026,2
2209.00,9E,Endeavor Air Inc.,11433,DTW,11042,CLE,2026,2
2209.00,AA,American Airlines Inc.,11057,CLT,12264,IAD,2026,2
2209.00,AM,Aeromexico,11032,CUN,13303,MIA,2026,2
2209.00,F9,Frontier Airlines Inc.,13930,ORD,15304,TPA,2026,1
2209.00,WN,Southwest Airlines Co.,13198,MCI,13342,MKE,2026,1
2210.00,MX,Breeze Aviation Group DBA  Breeze,12391,ISP,14635,RSW,2026,2
2210.00,QX,Horizon Air,14747,SEA,15041,SUN,2026,1
2210.00,WS,Westjet,16257,YYC,14679,SAN,2026,1
2211.00,AC,Air Canada,16149,YOW,11697,FLL,2026,1
2211.00,B6,JetBlue Airways,14307,PVD,12478,JFK,2026,1
2211.00,BA,British Airways Plc,12972,LHR,13495,MSY,2026,2
2211.00,G7,GoJet Airlines LLC d/b/a United Express,13930,ORD,12992,LIT,2026,1
2211.00,OO,SkyWest Airlines Inc.,11865,GCC,11292,DEN,2026,2
2211.00,PT,Piedmont Airlines,11057,CLT,13277,MGM,2026,1
2212.00,F9,Frontier Airlines Inc.,15016,STL,14293,PUJ,2026,2
2212.00,NK,Spirit Air Lines,11697,FLL,15084,SXM,2026,1
2212.00,OO,SkyWest Airlines Inc.,12945,LEX,13930,ORD,2026,1
2212.00,YX,Republic Airline,10980,CHA,13930,ORD,2026,1
2213.00,8R,Edelweiss Air Ag,16321,ZRH,15304,TPA,2026,1
2213.00,B6,JetBlue Airways,11624,EYW,10721,BOS,2026,2
2213.00,C5,CommuteAir LLC dba CommuteAir,14814,SHV,12266,IAH,2026,2
2213.00,MX,Breeze Aviation Group DBA  Breeze,10874,CAK,14635,RSW,2026,1
2213.00,OO,SkyWest Airlines Inc.,12945,LEX,11433,DTW,2026,1
2213.00,QX,Horizon Air,14489,RDM,14679,SAN,2026,1
2213.00,UA,United Air Lines Inc.,13244,MEM,12266,IAH,2026,2
2213.00,YV,Mesa Airlines Inc.,13256,MFE,12266,IAH,2026,2
2214.00,DL,Delta Air Lines Inc.,12451,JAX,10721,BOS,2026,2
2214.00,G4,Allegiant Air,14761,SFB,11003,CID,2026,1
2214.00,MQ,Envoy Air,11298,DFW,13256,MFE,2026,1
2214.00,UA,United Air Lines Inc.,12010,GUA,11618,EWR,2026,2
2214.00,WN,Southwest Airlines Co.,11066,CMH,12191,HOU,2026,1
2214.00,WN,Southwest Airlines Co.,14683,SAT,12892,LAX,2026,2
2215.00,9E,Endeavor Air Inc.,12451,JAX,12953,LGA,2026,2
2215.00,OH,PSA Airlines Inc.,14730,SDF,11057,CLT,2026,2
2216.00,AA,American Airlines Inc.,14107,PHX,12451,JAX,2026,1
2216.00,AC,Air Canada,16271,YYZ,10423,AUS,2026,1
2216.00,G4,Allegiant Air,12339,IND,11697,FLL,2026,1
2216.00,QK,Jazz Aviation LP,16271,YYZ,14492,RDU,2026,2
2216.00,UA,United Air Lines Inc.,11618,EWR,12010,GUA,2026,2
2216.00,UA,United Air Lines Inc.,12892,LAX,14789,SGN,2026,2
2216.00,YV,Mesa Airlines Inc.,12266,IAH,10210,AGU,2026,2
2216.00,YV,Mesa Airlines Inc.,12266,IAH,11066,CMH,2026,1
2217.00,AA,American Airlines Inc.,12892,LAX,14832,SJD,2026,1
2217.00,OH,PSA Airlines Inc.,10792,BUF,11278,DCA,2026,2
2218.00,DL,Delta Air Lines Inc.,15566,VCE,12478,JFK,2026,1
2218.00,F9,Frontier Airlines Inc.,11057,CLT,11697,FLL,2026,2
2218.00,MF,"Xiamen Airlines Co., Ltd.",11724,FOC,12478,JFK,2026,2
2218.00,S2,Star Marianas Air Inc.,14955,SPN,15215,TIQ,2026,2
2218.00,WN,Southwest Airlines Co.,10693,BNA,14730,SDF,2026,1
2219.00,AA,American Airlines Inc.,12972,LHR,12889,LAS,2026,1
2219.00,AS,Alaska Airlines Inc.,12758,KOA,14771,SFO,2026,1
2219.00,B6,JetBlue Airways,15628,VRB,12478,JFK,2026,2
2219.00,MQ,Envoy Air,14783,SGF,11057,CLT,2026,1
2219.00,N3,Vuela EL Salvador S.A. de C.V.,11618,EWR,14677,SAL,2026,1
2219.00,YV,Mesa Airlines Inc.,12266,IAH,13256,MFE,2026,2
2220.00,F9,Frontier Airlines Inc.,11292,DEN,13930,ORD,2026,2
2220.00,OO,SkyWest Airlines Inc.,11292,DEN,10279,AMA,2026,1
2220.00,RJ,Alia-(The) Royal Jordanian,12478,JFK,10287,AMM,2026,2
2222.00,9E,Endeavor Air Inc.,13422,MOB,10397,ATL,2026,2
2222.00,9E,Endeavor Air Inc.,14492,RDU,10693,BNA,2026,2
2222.00,MX,Breeze Aviation Group DBA  Breeze,14492,RDU,10529,BDL,2026,2
2223.00,AA,American Airlines Inc.,12451,JAX,14107,PHX,2026,1
2223.00,DL,Delta Air Lines Inc.,13605,NAS,12953,LGA,2026,2
2224.00,AA,American Airlines Inc.,12892,LAX,14832,SJD,2026,2
2224.00,AA,American Airlines Inc.,15096,SYR,11278,DCA,2026,1
2224.00,G7,GoJet Airlines LLC d/b/a United Express,13930,ORD,10434,AVP,2026,1
2224.00,OH,PSA Airlines Inc.,11057,CLT,12323,ILM,2026,2
2224.00,UA,United Air Lines Inc.,12986,LIM,11618,EWR,2026,2
2224.00,WN,Southwest Airlines Co.,10397,ATL,14492,RDU,2026,1
2225.00,LH,Lufthansa German Airlines,14747,SEA,11760,FRA,2026,2
2226.00,QX,Horizon Air,14057,PDX,14771,SFO,2026,1
2226.00,S2,Star Marianas Air Inc.,15215,TIQ,14955,SPN,2026,2
2227.00,YX,Republic Airline,13244,MEM,12953,LGA,2026,1
2228.00,G7,GoJet Airlines LLC d/b/a United Express,11986,GRR,13930,ORD,2026,1
2228.00,G7,GoJet Airlines LLC d/b/a United Express,14100,PHL,12264,IAD,2026,1
2228.00,MQ,Envoy Air,15317,TRC,11298,DFW,2026,2
2228.00,PT,Piedmont Airlines,14307,PVD,14100,PHL,2026,2
2229.00,OO,SkyWest Airlines Inc.,11433,DTW,14696,SBN,2026,2
2230.00,F9,Frontier Airlines Inc.,10397,ATL,11193,CVG,2026,1
2230.00,G4,Allegiant Air,14112,PIE,10408,ATW,2026,2
2230.00,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13796,OAK,11874,GDL,2026,1
2231.00,F9,Frontier Airlines Inc.,12391,ISP,15304,TPA,2026,1
2231.00,MQ,Envoy Air,11905,GGG,11298,DFW,2026,1
2231.00,TP,TAP-TAP Air Portugal,12892,LAX,12991,LIS,2026,2
2231.00,UA,United Air Lines Inc.,11292,DEN,13518,MUC,2026,2
2231.00,YV,Mesa Airlines Inc.,12264,IAD,12953,LGA,2026,1
2232.00,9E,Endeavor Air Inc.,13931,ORF,12953,LGA,2026,1
2232.00,B6,JetBlue Airways,15628,VRB,12478,JFK,2026,1
2232.00,C5,CommuteAir LLC dba CommuteAir,14307,PVD,12264,IAD,2026,2
2232.00,CA,Air China,12264,IAD,14066,PEK,2026,1
2232.00,YX,Republic Airline,12953,LGA,13244,MEM,2026,1
2233.00,C5,CommuteAir LLC dba CommuteAir,12264,IAD,14576,ROC,2026,2
2233.00,NK,Spirit Air Lines,11697,FLL,13180,MBJ,2026,1
2233.00,OO,SkyWest Airlines Inc.,14107,PHX,14674,SAF,2026,1
2233.00,OO,SkyWest Airlines Inc.,14730,SDF,13487,MSP,2026,2
2233.00,SY,Sun Country Airlines d/b/a MN Airlines,12206,HRL,13487,MSP,2026,1
2234.00,B6,JetBlue Airways,10721,BOS,12266,IAH,2026,1
2234.00,NK,Spirit Air Lines,13931,ORF,11697,FLL,2026,1
2235.00,AC,Air Canada,11292,DEN,16229,YVR,2026,2
2235.00,F9,Frontier Airlines Inc.,13303,MIA,12264,IAD,2026,1
2235.00,QX,Horizon Air,10299,ANC,14057,PDX,2026,2
2235.00,WS,Westjet,12892,LAX,16042,YEG,2026,1
2236.00,AA,American Airlines Inc.,11503,EGE,12478,JFK,2026,1
2236.00,AS,Alaska Airlines Inc.,11618,EWR,14679,SAN,2026,2
2236.00,G4,Allegiant Air,11697,FLL,11986,GRR,2026,1
2236.00,PT,Piedmont Airlines,13277,MGM,11057,CLT,2026,1
2236.00,WN,Southwest Airlines Co.,11259,DAL,12094,HDN,2026,2
2237.00,CM,Compania Panamena (Copa),14286,PTY,14492,RDU,2026,2
2237.00,OO,SkyWest Airlines Inc.,14107,PHX,14679,SAN,2026,1
2237.00,WN,Southwest Airlines Co.,13851,OKC,13204,MCO,2026,2
